id_client;metier;employeur;revenus;nombre_enfants;type_vehicule;age_vehicule;points_perdus;formule;adresse;date_demande
366029224;conducteur de travaux  agricoles;Bertrand Moulin SARL;4716;0;Pickup;1.0;1;dev_express;;2022-05-27
60329948;convoyeur de fonds;Pereira;47140;3;z_SUV;5.0;6;dev_premium;209 Rue du Moulin aux Malades 27130 Verneuil-sur-Avre;2022-04-10
945949803;animateur de bassin versant;Albert Collet et Fils;23582;0;z_SUV;1.0;0;dev_integral;21 Chemin de l'Echelle 59142 Villers-Outréaux;2022-03-23
929525931;agriculteur;Chauveau Jacquet S.A.;19355;2;z_SUV;9.0;0;dev_integral;57 Chemin des Bouvières 3310 Villebret;2022-05-24
995761340;chercheur en physique;Delaunay;18573;0;z_SUV;1.0;0;dev_premium;50 Rue Muret 28000 Chartres;2022-01-05
388307461;brodeur;Barbier;89250;0;Minivan;11.0;0;dev_vip;2 Rue de l'Église 79500 Saint-Génard;2022-05-17
174671893;moniteur-éducateur;Pottier Guillou S.A.R.L.;79594;0;Van;;5;dev_express;22 Rue du 8 Mai 1945 6510 Gattières;2022-05-30
326820492;conservateur du patrimoine;Le Goff;28551;0;Sports Car;1.0;3;dev_premium;29 Rue d'Arradon 35000 Rennes;2022-01-25
249889271;palefrenier;Costa SARL;121688;0;Sports Car;7.0;0;dev_integral;1 Rue André Duc 51300 Marolles;2022-01-30
864505372;peintre en bâtiment;Fernandes et Fils;55532;0;Panel Truck;1.0;1;dev_premium;7 Rue Aude 13080 Aix-en-Provence;2022-01-04
852315084;installateur en télécoms;Techer;178864;0;z_SUV;15.0;0;dev_integral;99 Rue Molière 93100 Montreuil;2022-02-11
922780757;maquettiste;Michaud Bonneau S.A.;54064;2;Sports Car;7.0;3;dev_premium;2 Avenue Abbé Lemire 39000 Lons-le-Saunier;2022-04-07
405037020;conseiller en fusions-acquisitions;Girard Grenier SARL;58248;4;Minivan;17.0;4;dev_express;18 Chemin de Theuilly 28300 Bailleau-l'Évêque;2022-02-09
693046723;responsable de projets culturels;Maurice;108317;0;Panel Truck;13.0;2;dev_express;4 Impasse du Travers 48000 Mende;2022-04-27
37477931;chirurgien-dentiste;Roger S.A.;34024;1;z_SUV;4.0;0;dev_integral;21 Rue de la Beuse aux Loups 25200 Montbéliard;2022-05-25
723051889;horloger;Weber;35558;0;Minivan;;0;dev_express;7 Rue Font de l'Aube 84160 Cadenet;2022-02-10
119301768;rudologue;Baudry;40245;0;Sports Car;8.0;9;dev_express;11 Rue de l'Église 42680 Saint-Marcellin-en-Forez;2022-03-14
954222851;conducteur de machine onduleuse;Vallet;69530;0;Pickup;7.0;4;dev_integral;2 Rue Saint-Blaise 37800 Marcilly-sur-Vienne;2022-05-11
914469084;toiletteur d'animaux;Gros Garnier SA;45298;2;Minivan;1.0;0;dev_premium;44 Avenue Gabriel Fauré 9500 Mirepoix;2022-04-09
864895341;ingénieur essais;Chevalier;57018;0;z_SUV;14.0;2;dev_premium;146 Rue de Rouen 27310 Bourg-Achard;2022-04-14
115686938;officier de la Marine nationale;Gilbert;37675;1;Sports Car;7.0;3;dev_express;12 Rue Maurice Bayon 80430 Lafresguimont-Saint-Martin;2022-04-18
161360224;contrôleur technique automobile;Roger;50049;0;Minivan;1.0;0;dev_express;7320 Avenue Jean Moulin 4800 Gréoux-les-Bains;2022-03-23
930884352;technicien plasturgiste;Schneider;64076;0;Minivan;;6;dev_integral;19 Avenue de Sainte- Ménehould 51000 Châlons-en-Champagne;2022-05-09
289561426;vendeur-conseil en matériel agricole;Potier S.A.R.L.;23486;0;Minivan;12.0;0;dev_express;2 Rue du Canard Sauvage 52100 Saint-Dizier;2022-02-04
712302160;vendeur-magasinier en fournitures automobiles;Georges Foucher SA;37345;1;Panel Truck;8.0;1;dev_premium;27TER Boulevard Fred Scamaroni 20000 Ajaccio;2022-04-19
103995962;architecte des systèmes d'information;Picard;31389;3;z_SUV;5.0;0;dev_integral;18 Avenue de la Forêt 91390 Morsang-sur-Orge;2022-04-03
983789161;data manager;Schneider;58193;2;Minivan;8.0;1;dev_integral;32 Route des Junies 24130 Prigonrieux;2022-01-18
450097524;greffier;Jean;112481;0;Panel Truck;16.0;1;dev_express;86 Impasse du Bourg 1190 Ozan;2022-03-23
249934599;staffeur-ornemaniste;Dijoux;43210;0;z_SUV;;1;dev_integral;1 Rue du Lavoir 58490 Saint-Parize-le-Châtel;2022-05-02
750731752;maquettiste;Pichon;45807;0;Van;5.0;1;dev_express;28 Rue d'Emparis 9100 Pamiers;2022-01-19
9697388;animateur d'activités physiques et sportives pour tous;Chartier S.A.;40008;2;Van;;5;dev_integral;35 Avenue Jean Claude Cayrel 47300 Villeneuve-sur-Lot;2022-02-15
583441358;artiste de cirque;Legendre Barbier SA;109900;0;z_SUV;13.0;0;dev_premium;3 Rue de Lerne 56860 Séné;2022-01-03
835221275;géotechnicien;Vincent;25647;3;Pickup;6.0;2;dev_express;10 Chemin de Saint-Georges 1000 Bourg-en-Bresse;2022-03-27
588741868;pilote d'hélicoptère;Salmon;74789;0;z_SUV;19.0;8;dev_premium;10TER Rue Jean Bonal 92250 La Garenne-Colombes;2022-04-02
702961342;électromécanicien;Labbé;20299;0;Sports Car;1.0;0;dev_premium;1512 Chemin de Lavilledieu 82100 Labastide-du-Temple;2022-04-30
22340563;souffleur de verre;Allain;27204;3;Minivan;1.0;1;dev_integral;181 Rue du Général Leclerc 40600 Biscarrosse;2022-04-07
360476883;assistant de service social;Legendre;113195;3;Sports Car;16.0;0;dev_integral;72 Rue du Millepertuis 68270 Wittenheim;2022-01-22
35699337;inspecteur de banque;Collet Salmon S.A.R.L.;;1;Pickup;18.0;0;dev_integral;45BIS Rue de la Révolution 93100 Montreuil;2022-05-07
88744550;garde (chasse, pêche, littoral, rivière, parcs nationaux);Nguyen SARL;75080;0;z_SUV;3.0;4;dev_premium;2 Chemin du Moulin 23210 Mourioux-Vieilleville;2022-01-07
473317996;chargé de recherche en recrutement;Benard Ruiz S.A.S.;113498;4;z_SUV;5.0;5;dev_integral;24 Avenue de Verdun 41700 Cour-Cheverny;2022-01-05
199865035;conducteur opérateur opératrice de scierie;Courtois Gautier SA;38720;0;Minivan;1.0;0;dev_integral;42 Rue Gambetta 79000 Niort;2022-05-13
832341300;chef des ventes;Lebreton;125625;0;Minivan;10.0;4;dev_express;2A Impasse Les Cerisiers 30129 Manduel;2022-05-11
192407030;conducteur de bus ou d'autocar;Louis;38504;0;z_SUV;9.0;3;dev_integral;157D Rue de Cartheray 74500 Publier;2022-03-29
893178600;anatomiste;Rémy;35192;2;z_SUV;3.0;0;dev_premium;4 Rue des Chaudronniers 12800 Naucelle;2022-02-12
37246864;conseiller en assurances;Allain;0;0;Minivan;1.0;0;dev_premium;310 Rue de l'Abbé René Bonpain 59495 Leffrinckoucke;2022-03-18
445582540;ingénieur concepteur conceptrice en mécanique;Hervé;33791;0;Pickup;1.0;5;dev_express;16 Rue Aimé Molinie Ch Pont Echo 9000 Foix;2022-01-25
648577877;statisticien;Carre;50621;0;z_SUV;;3;dev_express;11 Rue Ludwig Van Beethoven 11000 Carcassonne;2022-05-11
8467576;ingénieur gaz;Colas;69434;2;Minivan;7.0;0;dev_express;29 Avenue du 1er Mai 59580 Aniche;2022-05-04
288561163;traducteur-interprète;Maréchal;77686;0;Minivan;;3;dev_express;8 Rue de Dampierre 18160 Chezal-Benoît;2022-01-22
989121977;ingénieur papetier papetière;Meyer;68194;0;z_SUV;10.0;2;dev_express;30 Rue Dom Pérignon 51530 Chouilly;2022-01-06
195844876;attaché commercial commerciale;Gomez;16502;1;z_SUV;7.0;2;dev_integral;66 Rue de la Résistance 24130 Saint-Pierre-d'Eyraud;2022-04-11
540229328;ingénieur brevets;Petitjean Humbert SARL;46812;0;Pickup;16.0;0;dev_integral;5 Rue Anne Frank 91700 Sainte-Geneviève-des-Bois;2022-03-22
31091202;audioprothésiste;Pinto;180128;0;Panel Truck;15.0;0;dev_premium;13 Rue Traversière 43220 Dunières;2022-03-31
904934030;canalisateur;Breton;175219;0;z_SUV;15.0;0;dev_integral;18 Rue de la Maltonnière 53410 Le Bourgneuf-la-Forêt;2022-03-09
919497852;vendeur-conseil en matériel agricole;Roussel;39144;2;z_SUV;1.0;5;dev_integral;25 Rue Henri Renaudin 8000 Charleville-Mézières;2022-05-07
397609188;opérateur sur machine à commande numérique;Laurent et Fils;91605;0;Minivan;10.0;3;dev_integral;1 Place de la République 63430 Pont-du-Château;2022-02-24
583493255;ingénieur chimiste;Bonneau;73671;0;Minivan;15.0;0;dev_express;10 Chemin des Coteaux 14123 Fleury-sur-Orne;2022-05-24
359736972;reporter-photographe;Payet SA;81767;0;z_SUV;7.0;0;dev_express;22 Avenue Jean Clément 26000 Valence;2022-02-25
247258580;ingénieur en fonderie;Bertrand;5;0;Pickup;11.0;0;dev_express;8 Qurt du Belvédère 15210 Ydes;2022-03-29
263632369;coffreur-boiseur;Guérin;79053;2;Sports Car;12.0;6;dev_express;28 Avenue de Beaune 87000 Limoges;2022-05-10
24038801;ingénieur radioprotection;David S.A.S.;41229;1;z_SUV;5.0;3;dev_integral;6045 Rue des Terreaux 38470 L'Albenc;2022-05-14
39016793;directeur de restaurant;Guillaume;;0;Van;12.0;3;dev_integral;11 Rue de la Vallée 44620 La Montagne;2022-01-19
638602003;consultant en informatique décisionnelle;Arnaud S.A.R.L.;64990;2;Pickup;7.0;0;dev_premium;56 Avenue du Docteur Domer 65110 Cauterets;2022-05-27
903207853;gestionnaire de contrats informatiques;Delorme S.A.;14818;3;Van;1.0;0;dev_integral;5 Route de la Feytaz 38150 Ville-sous-Anjou;2022-01-13
529008078;technicien de maintenance en informatique;Monnier;39095;0;Pickup;10.0;0;dev_integral;11 Route de Villers 18800 Chassy;2022-04-08
349140341;responsable assurance qualité;Gillet S.A.R.L.;90075;0;Minivan;15.0;2;dev_integral;6 Rue Félix Bablon 52000 Chaumont;2022-04-26
133687781;art-thérapeute;Roche;100328;0;z_SUV;20.0;1;dev_integral;1 Rue Pierre Loti 10450 Bréviandes;2022-01-30
639473172;vendeur en magasin;Ribeiro SA;57095;0;z_SUV;12.0;5;dev_express;122 Rue des Prés 88000 Dogneville;2022-05-18
547998631;technicien d'exploitation de l'eau;Maréchal Roux S.A.R.L.;46993;0;Minivan;6.0;3;dev_premium;42 Chemin des Gascards 16130 Gensac-la-Pallue;2022-01-27
766689359;correcteur;Chevallier Jourdan SARL;139307;0;Van;18.0;0;dev_express;4 Rue de la Jumenterie 90000 Belfort;2022-02-13
187776372;officier marinier marinière;Humbert SARL;26114;0;Minivan;8.0;0;dev_integral;6B Route de Joigny 89380 Appoigny;2022-04-26
193388454;chef d'exploitation d'usine d'incinération;Navarro S.A.R.L.;98485;3;Van;;2;dev_premium;22 Route de Lurcy 3000 Montilly;2022-05-26
105167366;libraire;Adam Mendès SA;;3;Minivan;16.0;0;dev_integral;64 Promenade des Anglais 94210 Saint-Maur-des-Fossés;2022-02-06
311422974;ingénieur chimiste en développement analytique;Martins Bonnin S.A.;29251;3;Minivan;5.0;0;dev_express;43BIS Avenue du Général Charles de Gaulle 51000 Châlons-en-Champagne;2022-02-05
230285211;professeur en activité physique adaptée;Delahaye Gosselin S.A.R.L.;17562;0;Minivan;1.0;0;dev_premium;18 Rue de la Soie 84150 Jonquières;2022-03-26
804938542;responsable approvisionnement;Bouvier;47248;0;Panel Truck;10.0;4;dev_express;7 Rue Gabriel Fauré Prolongée 9100 Pamiers;2022-02-14
754785835;zoologiste;Joubert;63457;0;Panel Truck;8.0;5;dev_integral;10 Rue des Perdrières 89300 Villecien;2022-04-17
733505117;manager de risques;Delahaye;99186;2;Van;9.0;1;dev_express;5 Rue Grammont 25110 Baume-les-Dames;2022-02-12
622982638;technicien électrotechnicien électrotechnicienne;Blanchard;165193;0;Pickup;17.0;0;dev_integral;60 Rue de la Draille 34700 Lodève;2022-03-20
285072055;ingénieur hydroécologue;Hebert et Fils;98572;0;Van;10.0;7;dev_express;31BIS Chemin des Rocailles 30400 Villeneuve-lès-Avignon;2022-03-24
582651288;chef de publicité;Dupont;14356;0;z_SUV;;4;dev_integral;6315 Chemin d'Alzitone 20240 Ghisonaccia;2022-05-28
185458905;chirurgien;Grégoire;62991;0;z_SUV;7.0;1;dev_integral;8 Avenue du Levant 11170 Pezens;2022-04-27
976090829;gouvernant;Dupont S.A.S.;99403;0;z_SUV;1.0;1;dev_premium;6574F Rue N° 8 46090 Arcambal;2022-01-28
606671545;éducateur technique spécialisé technique spécialisée;Mercier;171913;0;Panel Truck;11.0;4;dev_express;5 Avenue Sambre et Meuse 32000 Auch;2022-03-21
987311024;éducateur sportif sportive des activités aquatiques et de la natation;Dijoux SA;60599;0;z_SUV;12.0;0;dev_integral;16 Rue de Tarsat 23800 Dun-le-Palestel;2022-01-07
424197869;modiste;Faivre;102092;0;Minivan;13.0;4;dev_premium;9 Place des États-Unis 2400 Château-Thierry;2022-05-15
9864398;responsable de laboratoire de contrôle en biologie;Dufour;47847;0;Sports Car;12.0;4;dev_integral;23D Rue du Grand Large 29750 Loctudy;2022-02-09
894008021;hydrogéologue;Alves;196756;0;Pickup;13.0;3;dev_express;23 Rue Roland Vachette 93200 Saint-Denis;2022-02-04
196850945;antiquaire;Guyon;91924;0;Van;8.0;3;dev_integral;29 Rue de Cambrai 90150 Phaffans;2022-04-30
980076743;animateur de bassin versant;Chevalier S.A.;70851;0;Van;1.0;0;dev_express;279 Rue des Noisetiers 39400 La Mouille;2022-01-06
400793877;actuaire;Pelletier Bertrand S.A.S.;54853;1;z_SUV;1.0;2;dev_express;20 Place Pierre Bouchard 14000 Caen;2022-04-12
70519778;technicien chimiste;Rocher et Fils;95662;0;Panel Truck;10.0;5;dev_express;26 Rue de la Bonne Fontaine 57160 Châtel-Saint-Germain;2022-04-25
164947678;horticulteur;Noël;93310;2;Pickup;8.0;4;dev_integral;;2022-01-01
692062611;régleur;Monnier;30631;0;Pickup;1.0;5;dev_express;26 Rue du Fort 27570 Tillières-sur-Avre;2022-03-16
377336272;monteur-câbleur;Gilbert S.A.R.L.;127079;0;Panel Truck;20.0;3;dev_integral;22 Rue de Pen Hent Glaz 22740 Lézardrieux;2022-03-20
367158992;technicien démonstrateur démonstratrice en matériel agricole;Poulain Grégoire SA;0;0;z_SUV;2.0;3;dev_integral;16 Rue du Maréchal Foch 64000 Pau;2022-01-20
484058014;artiste de cirque;Lagarde S.A.S.;72306;0;Minivan;12.0;0;dev_integral;12 Rue Racine 10800 Saint-Julien-les-Villas;2022-05-10
190335385;médecin généraliste;Jacquet;0;0;Sports Car;11.0;5;dev_premium;149 Rue Jean Jacques Rousseau 62110 Hénin-Beaumont;2022-01-10
182670239;assistant en ressources humaines;Traore S.A.S.;74713;0;Sports Car;12.0;0;dev_integral;19 Rue du Maine 53500 Saint-Denis-de-Gastines;2022-03-28
320166141;microtechnicien;Bernier David SA;38768;0;Minivan;11.0;4;dev_integral;30 Rue Sadi Carnot 87700 Aixe-sur-Vienne;2022-04-13
428288926;brodeur;Clerc;79989;0;z_SUV;1.0;0;dev_integral;13B Rue de Moreuil 80300 Méaulte;2022-02-21
829674021;moniteur-éducateur;Briand Voisin S.A.;32196;0;Pickup;1.0;2;dev_integral;1046 Avenue de Lyon 73000 Chambéry;2022-01-15
105136025;programmiste;Riou;25620;0;Pickup;10.0;0;dev_integral;14 Rue de la Résistance 39700 Orchamps;2022-01-25
538955593;secrétaire médical;Gautier;;0;Minivan;7.0;2;dev_integral;12 Avenue de Campas Soulan 40390 Saint-Martin-de-Seignanx;2022-01-18
622751878;orthoprothésiste;Dubois Peltier SARL;276054;0;Panel Truck;17.0;0;dev_express;15 Route de Nérac 47310 Roquefort;2022-02-15
282856816;aide-chimiste;Fontaine S.A.S.;75128;1;Pickup;14.0;1;dev_premium;3 Place de l'Union 56800 Ploërmel;2022-01-27
495081514;formateur d'adultes;Laporte Monnier SARL;45819;0;Pickup;9.0;4;dev_express;35 Chemin du Pont de Bois 83000 Toulon;2022-03-18
198710955;juriste en droit social;Chauvin;52703;0;Pickup;8.0;0;dev_integral;14 Allée Periche de la Merlie 87430 Verneuil-sur-Vienne;2022-03-22
709159686;patron pêcheur;Chauvin Guyon S.A.S.;36700;0;Minivan;;3;dev_integral;3 Impasse Pierre Loti 56700 Kervignac;2022-03-07
833177798;ingénieur hydrogéomorphologue;Nicolas;61597;0;Van;4.0;0;dev_integral;29 Rue du Chat-Huant 3100 Montluçon;2022-05-18
762552558;auditeur externe;Deschamps Legrand et Fils;37364;1;z_SUV;1.0;1;dev_express;1 Rue Pasteur 57700 Hayange;2022-05-01
120991168;ingénieur maintenance aéronautique;Rodriguez;82478;2;z_SUV;11.0;0;dev_integral;9 Place Zaccharie Baqué 32190 Vic-Fezensac;2022-05-26
182301007;hydraulicien;Becker S.A.R.L.;49654;0;z_SUV;;6;dev_premium;4 Chemin du Sanitas 28220 Cloyes-sur-le-Loir;2022-04-23
178900296;auxiliaire de puériculture;Chartier;113595;1;Minivan;11.0;1;dev_express;11 Rue Victor Hugo 93800 Épinay-sur-Seine;2022-02-27
923115251;conducteur routier routière;Leblanc Weiss SA;62881;0;Pickup;10.0;2;dev_integral;45 Rue Salvador Allende 70400 Héricourt;2022-04-16
491050222;chef de produit marketing;Durand et Fils;48741;3;Panel Truck;21.0;1;dev_express;13 Rue Robespierre 62217 Beaurains;2022-03-21
191509516;conseiller d'élevage;Reynaud S.A.S.;20850;0;Sports Car;1.0;0;dev_integral;217 Rue de Granereau 47800 Miramont-de-Guyenne;2022-05-10
695733470;juriste droit de l'environnement;Royer;80054;2;Pickup;10.0;0;dev_integral;8 Place du Marché Couvert 34210 La Livinière;2022-04-11
690754289;géomètre-topographe;Bouchet;11585;3;z_SUV;1.0;0;dev_express;5 Rue du Mal Foch 82370 Reyniès;2022-05-13
329879708;horticulteur;Leconte Benard S.A.R.L.;9750;3;Minivan;1.0;3;dev_integral;11 Rue Alfred Dupont 62420 Billy-Montigny;2022-05-26
720955799;conducteur opérateur opératrice de scierie;Simon;47936;0;Pickup;10.0;0;dev_express;23 Avenue François Chancel 72000 Le Mans;2022-03-03
947631958;conducteur routier routière;Menard;201627;0;Sports Car;12.0;0;dev_express;1 Rue Pierre Ambrogiani 84000 Avignon;2022-01-26
297184888;agent de constatation des douanes;Bouvier;130381;0;Pickup;20.0;4;dev_express;27 Rue Faidherbe 46400 Saint-Céré;2022-01-22
627828331;animateur de radio et de télévision;Muller SARL;2633;0;z_SUV;3.0;0;dev_express;8 Vitrac 23200 Saint-Marc-à-Frongier;2022-05-25
316675115;cogniticien;Ollivier;73528;0;Minivan;11.0;0;dev_premium;17 Rue de Vouzon 41600 Chaumont-sur-Tharonne;2022-02-03
577705909;consultant en informatique décisionnelle;Jacques S.A.S.;141386;0;Panel Truck;19.0;5;dev_express;5 Chemin Le Pré Potard 54280 Laneuvelotte;2022-01-08
994635309;bibliothécaire;Barbe SARL;0;0;Minivan;11.0;0;dev_express;10 Rue du Cortin Roy 10800 Isle-Aumont;2022-05-02
302592534;responsable du back office;Joseph S.A.R.L.;42089;0;Sports Car;7.0;0;dev_express;700 Chemin des Bogeys 74540 Cusy;2022-05-18
369429861;ingénieur technico-commercial technico-commerciale;Vallée Poulain S.A.;29844;0;Minivan;8.0;0;dev_premium;358 Rue Berthelot 59220 Denain;2022-05-25
922516177;concepteur-rédacteur;Renault S.A.S.;40570;1;Sports Car;1.0;2;dev_integral;1000 Rue du Champ de la Croix 61100 La Chapelle-au-Moine;2022-05-04
533429603;architecte;Gaudin SARL;134520;1;Pickup;12.0;2;dev_integral;34 Rue Latérale 94000 Créteil;2022-04-16
396892250;élagueur;Lejeune;16052;0;Minivan;1.0;0;dev_integral;2 Rue Marcel Taillandier 32600 L'Isle-Jourdain;2022-02-17
918606594;administrateur réseaux;Peltier S.A.R.L.;105442;0;Minivan;11.0;0;dev_premium;8 Allée Georges Brassens 38800 Le Pont-de-Claix;2022-04-25
486815695;ingénieur textile;Klein;36935;0;Panel Truck;7.0;0;dev_integral;16 Rue Arthur Chomette 45200 Montargis;2022-03-24
996649251;ingénieur nucléaire;Hebert;0;4;z_SUV;5.0;0;dev_express;1 Rue des Lilas 38360 Sassenage;2022-01-24
496476303;responsable du back office;Jacques;;1;Pickup;9.0;0;dev_integral;8 Rue du Clos 78700 Conflans-Sainte-Honorine;2022-03-03
839427801;tapissier d'ameublement;Menard S.A.S.;138550;0;Van;14.0;0;dev_integral;16 Rue Paul Éluard 39100 Dole;2022-01-29
803840924;accompagnateur en moyenne montagne;Alexandre SA;15035;2;z_SUV;4.0;0;dev_integral;69 Rue Chazière 69004 Lyon;2022-04-29
797320781;concepteur de niveaux de jeu web;Boutin Girard SARL;78103;0;Sports Car;6.0;0;dev_integral;11 Rue des Écoles 47110 Sainte-Livrade-sur-Lot;2022-01-11
967774042;chef de produit touristique;Petitjean SA;16715;1;Pickup;1.0;7;dev_express;2 Rue Jacopo Tatti 34970 Lattes;2022-05-11
456720318;animateur de radio et de télévision;Perez Vaillant et Fils;25570;2;z_SUV;1.0;6;dev_express;21 Rue du Bois d'Amour 8000 Charleville-Mézières;2022-05-07
888957957;géomaticien;Bourgeois;86091;0;Minivan;1.0;3;dev_express;305 Route de Clères 76690 Mont-Cauvaire;2022-02-08
551370243;microtechnicien;Barre;85894;0;Minivan;19.0;2;dev_integral;12 Avenue Jean Gagnant 87000 Limoges;2022-02-01
460845643;professeur en activité physique adaptée;Carre S.A.S.;26301;0;z_SUV;12.0;3;dev_integral;7 Rue de la Chaume 18000 Bourges;2022-03-10
18096053;technicien de la circulation ferroviaire SNCF;Blot SA;40466;0;Minivan;1.0;1;dev_integral;7 Place du Vatican 12170 Réquista;2022-03-08
837810448;formateur en informatique;Chevalier;35231;0;z_SUV;9.0;1;dev_premium;24 Rue du Bac d'Ablon 91230 Montgeron;2022-05-27
22905935;technicien qualité;Valentin Laporte S.A.;74295;0;Pickup;9.0;2;dev_vip;6 Villa du Bel-Air 93800 Épinay-sur-Seine;2022-01-07
12136446;coloriste;Lamy SA;20921;3;Minivan;1.0;0;dev_express;19 Rue Henri Biron 78300 Poissy;2022-02-14
97750917;assistant commercial commerciale;Lagarde SARL;30960;0;Sports Car;4.0;0;dev_express;13 Rue Féray 91100 Corbeil-Essonnes;2022-02-21
708077771;responsable de scierie;Schmitt;36354;1;Van;7.0;0;dev_integral;197 Rue Sous les Remparts 88550 Pouxeux;2022-04-09
361665026;gestionnaire de contrats informatiques;Boulanger S.A.S.;74546;3;Minivan;9.0;5;dev_integral;21 Rue du Château 43200 Saint-Maurice-de-Lignon;2022-03-25
621496694;chef de projet sites et sols pollués;Jacquet Brunel et Fils;88305;1;z_SUV;20.0;0;dev_express;35 Rue de la Pinède 13790 Châteauneuf-le-Rouge;2022-03-31
62746989;responsable achats en chimie;Martel;51814;0;Sports Car;15.0;0;dev_integral;1 Valat de Chaze 48100 Marvejols;2022-02-02
430441105;chargé d'études en marketing;Simon Chevalier S.A.;43560;0;Pickup;7.0;0;dev_integral;14BIS Rue Zevaco-Maire 20000 Ajaccio;2022-05-08
694267964;consignataire de navire;Chauveau Mendès S.A.R.L.;110543;1;z_SUV;9.0;0;dev_integral;10 Avenue de l'Entreprise 95000 Cergy;2022-04-04
525918644;éducateur de la protection judiciaire de la jeunesse (PJJ);Guichard;0;2;Sports Car;6.0;3;dev_express;15 Rue de Clermont 63250 Chabreloche;2022-01-11
491709455;trader;Ruiz;124375;3;Panel Truck;8.0;4;dev_express;15 Rue de la Mairie 11260 Rouvenac;2022-03-22
132609655;matelot à la pêche;Samson SA;40990;1;Sports Car;1.0;0;dev_integral;30 Rue du Maréchal Foch 32100 Condom;2022-01-30
549069454;officier de la Marine nationale;Teixeira François S.A.R.L.;72500;0;z_SUV;1.0;7;dev_integral;5 Route du Châtelet 18190 Venesmes;2022-05-09
920638735;photographe;Daniel;34408;0;Minivan;5.0;3;dev_integral;10 Route du Pont Binot 16500 Brillac;2022-04-11
249037674;animateur 2D et 3D;Maréchal;108309;0;Van;8.0;1;dev_integral;49 Rue Beau 13012 Marseille;2022-01-10
171275064;géothermicien;Millet SA;111916;0;z_SUV;;2;dev_premium;222 Route du Trève 69460 Saint-Étienne-des-Oullières;2022-03-26
476931149;officier de la marine marchande;Lefort;72665;0;Panel Truck;14.0;10;dev_express;43 Rue des Vosges 93130 Noisy-le-Sec;2022-02-24
235798867;technicien de maintenance en informatique;Faure SA;115308;1;Panel Truck;3.0;3;dev_integral;131 Rue Saint-Urcisse 46000 Cahors;2022-03-05
131421512;assistant réalisateur réalisatrice;Fontaine;0;0;Minivan;10.0;0;dev_express;12 Place Saint-François 2 20290 Borgo;2022-04-30
34434267;viticulteur;Antoine Lemaître et Fils;18213;0;Sports Car;1.0;0;dev_integral;21 Rue des Nicottes 39100 Choisey;2022-01-26
257833353;inspecteur de banque;Garcia;103076;1;Minivan;10.0;4;dev_vip;5 Route des Millades 19270 Ussac;2022-01-06
29775028;ingénieur gaz;Bertrand;54691;0;Minivan;13.0;0;dev_integral;7 Allée de l'Orée du Golf 38080 L'Isle-d'Abeau;2022-01-09
713884148;conseiller sportif sportive en salle de remise en forme;Giraud Le Goff S.A.;84250;1;z_SUV;1.0;1;dev_integral;70 Rue du Général de Gaulle 56400 Sainte-Anne-d'Auray;2022-01-13
201054523;météorologiste;Gaudin S.A.;164088;0;Sports Car;20.0;8;dev_integral;12 Rue Prat 81200 Mazamet;2022-05-10
794040462;océanologue;Bègue SA;85127;3;Panel Truck;1.0;0;dev_integral;7 Rue de la Gare 57230 Bitche;2022-03-02
22460980;technicien de contrôle;Pasquier Antoine SARL;78397;4;Minivan;18.0;2;dev_express;29 Rue de l'Hotel de Ville 73300 Saint-Jean-de-Maurienne;2022-01-30
574158891;auteur-compositeur interprète interprète;Lefort;;0;z_SUV;25.0;0;dev_integral;801 Route de Mont de Marsan 40420 Labrit;2022-04-14
557742413;coordonnateur d'études cliniques;Olivier Brunel S.A.R.L.;123062;1;Panel Truck;19.0;0;dev_integral;6 Rue du Réservoir 90370 Réchésy;2022-05-29
549986445;directeur artistique;Guillon Monnier et Fils;38898;1;Pickup;17.0;0;dev_express;2 Avenue du Canigou 66210 Bolquère;2022-05-24
905883739;physicien médical médicale;Vallée;68564;0;Pickup;11.0;2;dev_integral;30 Rue du Pont Boutier 15210 Madic;2022-01-27
593108777;ingénieur chimiste en développement analytique;Legendre;53129;0;Van;13.0;3;dev_express;3 Rue Henri Dunant 37300 Joué-lès-Tours;2022-05-07
757352494;conducteur de machines agricoles;Petitjean;32601;3;z_SUV;8.0;0;dev_premium;15 Rue Jean Moulin 42000 Saint-Étienne;2022-03-06
42018118;fleuriste;Ribeiro Garcia et Fils;46395;3;z_SUV;5.0;1;dev_express;87 Chemin de Combes 7430 Davézieux;2022-05-06
760469299;chercheur en chimie;Legendre S.A.;55086;1;Minivan;1.0;0;dev_premium;25 Rue des Bascules 45140 Ingré;2022-01-23
676967525;éditeur;Coste;0;1;z_SUV;1.0;3;dev_integral;5 Allée Angot 62800 Liévin;2022-01-21
944927413;chercheur en biologie;Hoareau;;3;Minivan;;1;dev_integral;10 Rue Jean Brun 24100 Bergerac;2022-05-24
62426525;responsable de projets culturels;Bouchet Bonneau S.A.;25989;1;Minivan;8.0;4;dev_integral;19 Avenue Ledru-Rollin 93290 Tremblay-en-France;2022-04-23
660380025;conducteur de travaux  agricoles;Louis;128950;0;z_SUV;9.0;0;dev_express;300 Route de Saint-Félix 30140 Anduze;2022-02-19
591330652;commerçant en alimentation;Huet;34671;0;Minivan;7.0;0;dev_express;17 Rue Jean Jaurès 80570 Dargnies;2022-01-10
